autopista,tramo,eje,sentido,portico_id,referencia_tramo,longitud_km,categoria_vehiculo,tipo_tarifa,precio_clp
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,vehiculos_sobredimensionados_1,tarifa_unica,26600.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,vehiculos_sobredimensionados_2,tarifa_unica,53250.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,motos_y_motonetas,tarifa_unica,500.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,autos_y_camionetas,tarifa_unica,1100.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,buses_dos_ejes,tarifa_unica,3150.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,camiones_dos_ejes,tarifa_unica,5650.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,5650.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,8850.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,vehiculos_sobredimensionados_1,tarifa_unica,17750.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Acceso Aeropuerto,Troncal,0.0,vehiculos_sobredimensionados_2,tarifa_unica,35500.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,motos_y_motonetas,tarifa_unica,1300.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,autos_y_camionetas,tarifa_unica,2750.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,buses_dos_ejes,tarifa_unica,7950.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,camiones_dos_ejes,tarifa_unica,14200.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,14200.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,22200.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,vehiculos_sobredimensionados_1,tarifa_unica,44400.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 5,Troncal,0.0,vehiculos_sobredimensionados_2,tarifa_unica,88800.0
Acceso Iquique,,PEAJES,,Troncal Ruta 1,Troncal,0.0,motos_y_motonetas,tarifa_unica,450.0
Acceso Iquique,,PEAJES,,Troncal Ruta 1,Troncal,0.0,autos_y_camionetas,tarifa_unica,1500.0
Acceso Iquique,,PEAJES,,Troncal Ruta 1,Troncal,0.0,buses_dos_ejes,tarifa_unica,2700.0
Acceso Iquique,,PEAJES,,Troncal Ruta 1,Troncal,0.0,camiones_dos_ejes_especial,tarifa_unica,4550.0
Acceso Iquique,,PEAJES,,Troncal Ruta 1,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,4850.0
Acceso Iquique,,PEAJES,,Troncal Ruta 1,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,7600.0
Acceso Iquique,,PEAJES,,Troncal Ruta 16,Troncal,0.0,motos_y_motonetas,tarifa_unica,650.0
Acceso Iquique,,PEAJES,,Troncal Ruta 16,Troncal,0.0,autos_y_camionetas,tarifa_unica,2250.0
Acceso Iquique,,PEAJES,,Troncal Ruta 16,Troncal,0.0,buses_dos_ejes,tarifa_unica,4100.0
Acceso Iquique,,PEAJES,,Troncal Ruta 16,Troncal,0.0,camiones_dos_ejes_especial,tarifa_unica,6800.0
Acceso Iquique,,PEAJES,,Troncal Ruta 16,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,7300.0
Acceso Iquique,,PEAJES,,Troncal Ruta 16,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,11400.0
Ruta 43,La Serena - Ovalle,PEAJE TRONCAL,,Troncal,Troncal,0.0,motos_y_motonetas,tarifa_unica,1100.0
Ruta 43,La Serena - Ovalle,PEAJE TRONCAL,,Troncal,Troncal,0.0,autos_y_camionetas,tarifa_unica,3600.0
Ruta 43,La Serena - Ovalle,PEAJE TRONCAL,,Troncal,Troncal,0.0,buses_dos_ejes,tarifa_unica,6450.0
Ruta 43,La Serena - Ovalle,PEAJE TRONCAL,,Troncal,Troncal,0.0,camiones_dos_ejes_especial,tarifa_unica,6450.0
Ruta 43,La Serena - Ovalle,PEAJE TRONCAL,,Troncal,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,6450.0
Ruta 43,La Serena - Ovalle,PEAJE TRONCAL,,Troncal,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,11500.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Chacabuco,,0.0,autos_y_camionetas,tarifa_unica,3200.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Chacabuco,,0.0,camiones_y_buses_dos_ejes,tarifa_unica,5800.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Chacabuco,,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,10200.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Chacabuco,,0.0,motos_y_motonetas,tarifa_unica,1000.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,San Luis Chicureo,,0.0,autos_y_camionetas,tarifa_unica,1100.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,San Luis Chicureo,,0.0,camiones_y_buses_dos_ejes,tarifa_unica,2100.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,San Luis Chicureo,,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,3600.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,San Luis Chicureo,,0.0,motos_y_motonetas,tarifa_unica,300.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Las Canteras San José,,0.0,autos_y_camionetas,tarifa_unica,1400.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Las Canteras San José,,0.0,camiones_y_buses_dos_ejes,tarifa_unica,2400.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Las Canteras San José,,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,4400.0
Autopista Los Libertadores,Santiago - Colina - Los Andes,PEAJES,,Las Canteras San José,,0.0,motos_y_motonetas,tarifa_unica,400.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal Las Arañas,,0.0,motos,tarifa_unica,600.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal Las Arañas,,0.0,autos_y_camionetas,tarifa_unica,1950.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal Las Arañas,,0.0,buses_dos_ejes,tarifa_unica,3500.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal Las Arañas,,0.0,camiones_dos_ejes,tarifa_unica,5850.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal Las Arañas,,0.0,buses_mas_dos_ejes,tarifa_unica,625.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal Las Arañas,,0.0,camiones_mas_dos_ejes,tarifa_unica,9750.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal San Pedro,,0.0,motos,tarifa_unica,300.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal San Pedro,,0.0,autos_y_camionetas,tarifa_unica,1050.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal San Pedro,,0.0,buses_dos_ejes,tarifa_unica,1900.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal San Pedro,,0.0,camiones_dos_ejes,tarifa_unica,3150.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal San Pedro,,0.0,buses_mas_dos_ejes,tarifa_unica,3350.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS CON TAG HABILITADO,,Troncal San Pedro,,0.0,camiones_mas_dos_ejes,tarifa_unica,5250.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal Las Arañas,,0.0,motos,tarifa_unica,750.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal Las Arañas,,0.0,autos_y_camionetas,tarifa_unica,2450.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal Las Arañas,,0.0,buses_dos_ejes,tarifa_unica,4400.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal Las Arañas,,0.0,camiones_dos_ejes,tarifa_unica,7300.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal Las Arañas,,0.0,buses_mas_dos_ejes,tarifa_unica,7800.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal Las Arañas,,0.0,camiones_mas_dos_ejes,tarifa_unica,12200.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal San Pedro,,0.0,motos,tarifa_unica,400.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal San Pedro,,0.0,autos_y_camionetas,tarifa_unica,1300.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal San Pedro,,0.0,buses_dos_ejes,tarifa_unica,2400.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal San Pedro,,0.0,camiones_dos_ejes,tarifa_unica,3950.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal San Pedro,,0.0,buses_mas_dos_ejes,tarifa_unica,4200.0
Ruta 66 - Camino de la Fruta,,TARIFAS PARA USUARIOS SIN TAG O CON TAG INHABILITADO,,Troncal San Pedro,,0.0,camiones_mas_dos_ejes,tarifa_unica,6550.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,motos_y_motonetas,tarifa_unica,2100.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,autos_y_camionetas,tarifa_unica,4300.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,autocarro,tarifa_unica,6400.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,buses_dos_ejes,tarifa_unica,9400.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,camiones_dos_ejes,tarifa_unica,9400.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,buses_mas_dos_ejes,tarifa_unica,12800.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Agua Amarilla,,0.0,camiones_mas_dos_ejes,tarifa_unica,19200.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,motos_y_motonetas,tarifa_unica,800.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,autos_y_camionetas,tarifa_unica,1600.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,autocarro,tarifa_unica,2500.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,buses_dos_ejes,tarifa_unica,3600.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,camiones_dos_ejes,tarifa_unica,3600.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,buses_mas_dos_ejes,tarifa_unica,4900.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Rafael,,0.0,camiones_mas_dos_ejes,tarifa_unica,7400.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,motos_y_motonetas,tarifa_unica,500.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,autos_y_camionetas,tarifa_unica,1000.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,autocarro,tarifa_unica,1500.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,buses_dos_ejes,tarifa_unica,2200.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,camiones_dos_ejes,tarifa_unica,2200.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,buses_mas_dos_ejes,tarifa_unica,2900.0
Ruta del Itata,Acceso Norte a Concepción,PEAJES,,Nueva Aldea,,0.0,camiones_mas_dos_ejes,tarifa_unica,4400.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 1 Huinanco,Troncal,0.0,motos_y_motonetas,tarifa_unica,1100.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 1 Huinanco,Troncal,0.0,autos_y_camionetas,tarifa_unica,3600.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 1 Huinanco,Troncal,0.0,buses_dos_ejes,tarifa_unica,6500.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 1 Huinanco,Troncal,0.0,camiones_dos_ejes_especial,tarifa_unica,10800.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 1 Huinanco,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,11600.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 1 Huinanco,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,18100.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 2 Puentes Negros,Troncal,0.0,motos_y_motonetas,tarifa_unica,150.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 2 Puentes Negros,Troncal,0.0,autos_y_camionetas,tarifa_unica,500.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 2 Puentes Negros,Troncal,0.0,buses_dos_ejes,tarifa_unica,900.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 2 Puentes Negros,Troncal,0.0,camiones_dos_ejes_especial,tarifa_unica,1500.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 2 Puentes Negros,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,1600.0
Ruta Concepción - Cabrero,,PEAJES,,Troncal 2 Puentes Negros,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,2500.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,motos_y_motonetas,tarifa_unica,800.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,autos_y_camionetas_sin_remolque,tarifa_unica,2650.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,autos_y_camionetas_con_remolque,tarifa_unica,2650.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,buses_dos_ejes,tarifa_unica,2650.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,camiones_dos_ejes_especial,tarifa_unica,9000.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,buses_mas_dos_ejes,tarifa_unica,2650.0
Ruta 160,,PEAJES,,Chivilingo,,0.0,camiones_mas_dos_ejes,tarifa_unica,15000.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,motos_y_motonetas,tarifa_unica,600.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,autos_y_camionetas_sin_remolque,tarifa_unica,0.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,autos_y_camionetas_con_remolque,tarifa_unica,0.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,buses_dos_ejes,tarifa_unica,0.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,camiones_dos_ejes_especial,tarifa_unica,7500.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,buses_mas_dos_ejes,tarifa_unica,0.0
Ruta 160,,PEAJES,,Curanilahue,,0.0,camiones_mas_dos_ejes,tarifa_unica,12550.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,motos_y_motonetas,tarifa_unica,600.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,autos_y_camionetas_sin_remolque,tarifa_unica,600.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,autos_y_camionetas_con_remolque,tarifa_unica,600.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,buses_dos_ejes,tarifa_unica,2200.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,camiones_dos_ejes_especial,tarifa_unica,7500.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,buses_mas_dos_ejes,tarifa_unica,2200.0
Ruta 160,,PEAJES,,Pilpilco,,0.0,camiones_mas_dos_ejes,tarifa_unica,12550.0
